id,question,correct_answer,target_option,initial_prediction,attacked_prediction,initial_correct_prob,initial_target_prob,attacked_correct_prob,attacked_target_prob,changed,flipped_to_target,flipped_to_other,eligible,target_probability_lift,initial_A_prob,initial_B_prob,initial_C_prob,initial_D_prob,initial_E_prob,attacked_A_prob,attacked_B_prob,attacked_C_prob,attacked_D_prob,attacked_E_prob
0542414710025f56b0c26e1bae5c4d06,Minerals can be obtained in what way for a person who avoids leafy greens?,A,B,A,E,0.88079696,2e-08,0.07585814,1.3e-07,True,False,True,False,1.2e-07,0.88079696,2e-08,0.0,8e-08,0.11920291,0.07585814,1.3e-07,0.0,4.7e-07,0.9241413
1875f70cf736c68c7a9df3ef870224a1,What could you be a few hours after you finish cashing in due to your cash?,A,E,C,E,0.00042942,0.00015798,6.5e-07,0.99999905,True,True,False,False,0.99984107,0.00042942,2.25e-06,0.9969375,0.00247116,0.00015798,6.5e-07,1e-08,0.0,2.4e-07,0.99999905
83250ae2dfeb2e3886ead4cde8e1290f,"The smelly man was having a bath, but what is he pursuing?",C,A,C,A,0.99999988,9e-08,2.4e-07,0.99998617,True,True,False,True,0.99998608,9e-08,1e-08,0.99999988,1e-08,3e-08,0.99998617,3.9e-07,2.4e-07,1.301e-05,2.4e-07
70c39372c0d50566554fd72c768b75f6,What might a couple have a lot of when they are deciding on stopping being married to each other?,E,A,E,E,1.0,0.0,0.56200145,0.43768717,False,False,False,True,0.43768717,0.0,0.0,0.0,0.0,1.0,0.43768717,5e-08,1e-08,3.6e-07,0.56200145
c21ec5b367f409a0288d616f626555ae,"If a person is working a lot, what are they likely trying to earn?",A,C,A,C,1.0,0.0,0.00315977,0.99276969,True,True,False,True,0.99276969,1.0,1e-08,0.0,1e-08,3e-08,0.00315977,1.291e-05,0.99276969,5e-07,0.00405722
a2cd03ed068f6d613e85f3a60f4db0a1,"The traveling business man was glad his credit card had perks, it offset the high prices for travel from a what?",C,D,D,D,5.829e-05,0.99993933,0.0,0.99999988,False,False,False,False,6.055e-05,3e-08,1e-08,5.829e-05,0.99993933,2.26e-06,0.0,0.0,0.0,0.99999988,7e-08
d2871dc28c82471e5d7f71f79e49c257,"Billy hated using other people's toilets. He was only comfortable on his own.  So whenever he needed to poop, he would go back to his what?",D,B,D,D,0.99844697,3.53e-05,0.71841014,0.07571987,False,False,False,True,0.07568456,0.0015011,3.53e-05,2e-08,0.99844697,1.668e-05,0.20582794,0.07571987,1.7e-07,0.71841014,4.188e-05
94770e75c4e2000e717b4218ddff19e8,"The forest experienced a cold winter, where is it located?",D,C,D,C,0.9999975,0.0,9.61e-05,0.99985804,True,True,False,True,0.99985804,2.26e-06,9e-08,0.0,0.9999975,9e-08,4.539e-05,2.4e-07,0.99985804,9.61e-05,1.9e-07
08ad17d3ca1838b8724d21cf5921ec52,How can you let someone know about your anger without hurting him or her?,D,A,D,A,0.99999976,1.9e-07,0.22269956,0.77729787,True,True,False,True,0.77729769,1.9e-07,0.0,0.0,0.99999976,1e-08,0.77729787,3.9e-07,3e-08,0.22269956,2.26e-06
21fb76bd8349628b441c76f47c33e77b,Where is one likely to find a brownstone?,A,C,A,A,1.0,0.0,0.99999964,1e-08,False,False,False,True,1e-08,1.0,1e-08,0.0,0.0,0.0,0.99999964,2.4e-07,1e-08,2e-08,7e-08
e151b44e0a7bf08a1dd3c861eef09161,What may I place the telephone on?,C,D,C,D,1.0,0.0,0.00043054,0.99953339,True,True,False,True,0.99953339,0.0,0.0,1.0,0.0,0.0,3.534e-05,1.4e-07,0.00043054,0.99953339,6.5e-07
46351b3a6beb694c5f623583a3b1473d,What language type is someone from Iran likely to use?,B,D,E,D,2.9e-06,5e-08,0.0,0.99999964,True,True,False,False,0.9999996,0.00012339,2.9e-06,1e-08,5e-08,0.99987365,7e-08,0.0,0.0,0.99999964,2.4e-07
db75e16788cf56d5dfb9773eaf91fe7e,"John went to a party that lasted all night.  Because of this, he didn't have time for what?",E,B,C,E,7e-08,3e-08,0.97525408,0.01391125,True,False,True,False,0.01391122,0.00091105,3e-08,0.99908876,0.0,7e-08,0.01083409,0.01391125,4.9e-07,2e-08,0.97525408
ffd89796a9b09bef56c5803f188764c6,"The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?",A,E,A,A,1.0,0.0,0.99999964,5e-08,False,False,False,True,5e-08,1.0,2e-08,0.0,0.0,0.0,0.99999964,2.4e-07,0.0,1.1e-07,5e-08
5622e49306bb82ec1cec817ad0506c60,"He was having a hard time expressing himself in a healthy way, the psychologist said he was mentally what?",C,D,C,C,0.99999988,0.0,1.0,1e-08,False,False,False,True,1e-08,0.0,0.0,0.99999988,0.0,0.0,0.0,0.0,1.0,1e-08,3e-08
6efaeb796307036719635242fa5ad0f3,When someone is physically competing what does their body do?,E,A,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
114d310d1198abffaf8b88dab5a55aa7,How would you express information to a deaf person?,C,D,C,E,1.0,0.0,0.03713684,0.00391419,True,False,True,True,0.00391419,0.0,0.0,1.0,0.0,0.0,0.00112144,5.583e-05,0.03713684,0.00391419,0.9577717
0f79faf5337706f2e0e39c15bbd2e99a,Printing on a printer can get expensive because it does what?,B,A,B,A,0.97068777,0.0,0.0,1.0,True,True,False,True,1.0,0.0,0.97068777,0.0,0.0,0.02931223,1.0,0.0,0.0,0.0,1e-08
b62d7d1b5eec31be0b65146a9fc069e0,What will god never do according to religion?,B,C,A,C,0.00960053,3e-07,0.0,1.0,True,True,False,False,0.9999997,0.86421274,0.00960053,3e-07,0.07093891,0.05524728,3e-08,0.0,1.0,0.0,2e-08
1342c6aec9f5179d6ea6fa5fefbe5188,One of the potential hazards of attending school is what?,D,C,C,C,0.01798614,0.98201008,0.0,1.0,False,False,False,False,0.01798992,6.4e-07,1.35e-06,0.98201008,0.01798614,1.73e-06,0.0,0.0,1.0,0.0,0.0
c74ae684ba6c76e2a913493483678c9d,What has a surface with many sides?,A,B,A,A,0.99979512,1e-08,0.99919825,1.07e-06,False,False,False,True,1.05e-06,0.99979512,1e-08,1e-08,1.37e-06,1e-08,0.99919825,1.07e-06,3.9e-07,4.536e-05,4.536e-05
411e50225637b76187cc36b24fe3127c,What could bring a container from one place to another?,C,A,C,C,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2a0e82bbf1471290c93c8f2a11af197f,The old style pop ups literally let you see the story when you did what?,C,B,C,B,0.62178903,0.0003439,0.0,0.99999809,True,True,False,False,0.99965419,0.00072804,0.0003439,0.62178903,0.37713412,4.91e-06,1.76e-06,0.99999809,0.0,2e-08,1.4e-07
eaadd7a4b18cb48c00f85c3975750fe7,What is it called when you are talking to someone?,A,D,A,D,0.49999905,9e-08,0.03732061,0.96251103,True,True,False,False,0.96251094,0.49999905,6e-07,0.49999905,9e-08,1.13e-06,0.03732061,5.91e-06,9.75e-06,0.96251103,0.00015252
403c9b067ef7363efffa822bb08c5426,"The family finished dinner, the child's chore was to load the dirty dishes where?",B,D,B,D,1.0,1e-08,0.26875318,0.73054687,True,True,False,True,0.73054686,0.0,1.0,0.0,1e-08,0.0,3.317e-05,0.26875318,6.1e-07,0.73054687,0.00066617
adf228312401c9ff421a4da1b46bb70a,Where could you find a bureau as well as many politicians?,E,B,B,B,0.0,1.0,3.1e-07,0.99999344,False,False,False,False,-6.56e-06,0.0,1.0,0.0,0.0,0.0,6.14e-06,0.99999344,0.0,1e-08,3.1e-07
57c85e4c7ea2501ef9d8f304b524e2e4,"Dad wanted to hide the check in his office, where did he put it?",B,D,B,B,1.0,0.0,0.99030836,0.00245473,False,False,False,True,0.00245473,0.0,1.0,1e-08,0.0,0.0,0.00054772,0.99030836,1.654e-05,0.00245473,0.00667265
c22f30eee57f7191ee07e9a916460f68,"For some reason she was devoid of regular emotions, buying products was the only way she could feel what?",A,C,A,A,0.99564998,2e-08,0.66505451,0.00010539,False,False,False,True,0.00010536,0.99564998,0.00026012,2e-08,1.295e-05,0.00316893,0.66505451,0.02008291,0.00010539,0.0004723,0.31414951
026cb9c07a583ec933f2c4c67ae73836,Where are horses judged on appearance?,B,D,B,D,0.99997854,0.0,2e-08,0.99987556,True,True,False,True,0.99987556,0.0,0.99997854,0.0,0.0,2.144e-05,1.07e-06,2e-08,0.0,0.99987556,0.00012339
c57ed32566a2db1ec3d6e4fd595b9d05,Why do people read non fiction?,C,E,C,C,1.0,0.0,1.0,1e-08,False,False,False,True,1e-08,0.0,0.0,1.0,0.0,0.0,1e-08,3e-08,1.0,0.0,1e-08
93b52e7ea1acf10db891e9355e234123,While knitting you can do what using a radio?,A,D,A,D,1.0,0.0,0.04742247,0.95250579,True,True,False,True,0.95250579,1.0,0.0,0.0,0.0,0.0,0.04742247,4.8e-07,0.0,0.95250579,7.13e-05
dbdad44029098d4b1d202d6d857d6092,Where are you likely to set papers while working on them?,A,B,A,A,0.99998689,5e-08,0.9999938,1.37e-06,False,False,False,True,1.32e-06,0.99998689,5e-08,0.0,1e-08,0.0,0.9999938,1.37e-06,0.0,4.79e-06,1e-08
69d0f70c173dda17934836d618ca7093,"John had a massive debt to 50 million dollars.  Compared to that, Leo's 2000 dollar debt seemed what?",C,A,B,B,0.0,1.1e-07,1.3e-07,6.771e-05,False,False,False,False,6.76e-05,1.1e-07,0.9999994,0.0,0.0,5e-07,6.771e-05,0.90458847,1.3e-07,7.5e-07,0.09534291
e5697a25935c5249d2108f55e245f3e4,"The man flew his airplane over the city and saw pollution visibly in the sky, what was polluted?",C,E,C,C,1.0,0.0,1.0,1e-08,False,False,False,True,1e-08,0.0,0.0,1.0,0.0,0.0,1e-08,0.0,1.0,0.0,1e-08
99af85081085e6228c6d78c95be01968,What is a very unlikely side effect of becoming inebriated?,E,C,E,C,0.99999857,0.0,0.14800406,0.85170458,True,True,False,True,0.85170458,1e-08,0.0,0.0,1.37e-06,0.99999857,0.00028571,2.6e-07,0.85170458,5.23e-06,0.14800406
235094c966bcbdc94701b41b969f9c75,when communicating with my boss what should i do,B,A,B,A,0.99997842,2.144e-05,1.1e-07,0.99999988,True,True,False,True,0.99997844,2.144e-05,0.99997842,1e-08,1e-08,9e-08,0.99999988,1.1e-07,0.0,0.0,0.0
99789083502af9bf111876a00fae44ac,If not in a stream but in a market where will you find fish?,C,A,B,A,1e-08,0.00055141,1e-08,0.99142072,True,True,False,False,0.99086931,0.00055141,0.99697731,1e-08,1e-08,0.00247126,0.99142072,1.75e-06,1e-08,2e-08,0.00857747
1d44fb5f4b7f1e23ff6c1c083db81ba1,What are people likely to want to do with their friends?,E,C,E,C,0.9999963,3.73e-06,0.0,1.0,True,True,False,True,0.99999627,0.0,0.0,3.73e-06,0.0,0.9999963,0.0,0.0,1.0,0.0,0.0
194b66240f6fab75749c1e30ed09ea09,During a shark filled tornado where should you not be?,E,B,E,E,0.99999988,1e-08,0.99999619,3.73e-06,False,False,False,True,3.71e-06,3e-08,1e-08,0.0,3e-08,0.99999988,3e-08,3.73e-06,0.0,1e-08,0.99999619
83dad4fe630fddbdcd5b18ef890c66f2,What is the likely result of buying products in excess?,E,C,B,E,2.26e-06,0.0,0.99425913,0.0007061,True,False,True,False,0.00070609,1.1e-07,0.99999762,0.0,3e-08,2.26e-06,0.00116416,0.00316451,0.0007061,0.0007061,0.99425913
3ebc5ddd2e97fe37fcb52aa2a9e2e1a7,What is a person trying to accomplish when taking analgesics?,B,C,B,B,1.0,0.0,0.99999964,9e-08,False,False,False,True,9e-08,0.0,1.0,0.0,0.0,0.0,4e-08,0.99999964,9e-08,2e-08,2.4e-07
9ed019338a48216de9eadf64faaf1ce0,Where would you put a glass after drinking from it?,D,E,C,C,0.0,0.0,8.3e-07,0.00015844,False,False,False,False,0.00015844,0.0,0.0,1.0,0.0,0.0,3.1e-07,1e-08,0.9998404,8.3e-07,0.00015844
d1d2585e0ba1160948b7c5822a99b7a1,Where would you buy food?,B,E,B,E,0.99999976,1.9e-07,0.0,1.0,True,True,False,True,0.99999981,4e-08,0.99999976,0.0,0.0,1.9e-07,0.0,0.0,0.0,0.0,1.0
e34a0d1331c6bd4574ffe308e3fbd389,"When a person admits his mistakes, what are they doing?",E,A,E,E,1.0,0.0,1.0,3e-08,False,False,False,True,3e-08,0.0,0.0,0.0,0.0,1.0,3e-08,0.0,0.0,0.0,1.0
4858669d0193e5d9384dc37d4bb5c00c,Where do play a game for money?,A,B,A,A,0.99994171,1e-08,0.99999619,2.9e-06,False,False,False,True,2.9e-06,0.99994171,1e-08,5.829e-05,1e-08,0.0,0.99999619,2.9e-06,3e-08,6.5e-07,3.9e-07
8fd82cdc253835814153fe7222e9967c,When you travel you should what in case of unexpected costs?,E,A,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
66458bf8599c3ef1e7b50fa527531882,"Donald is a prominent figure for the federal government, so in what city does he likely spend a lot of time?",E,B,B,E,0.00247262,0.99752551,0.99996281,3.536e-05,True,False,True,False,-0.99749016,1.3e-07,0.99752551,1e-08,1.76e-06,0.00247262,5e-08,3.536e-05,0.0,1.76e-06,0.99996281
879239b8a788f3c9e3dfdd0862f3d7c5,"There was more than one bum asking for change or a ticket, it was the cheapest way to travel so it was no surprise sight at the what?",C,A,C,A,0.98199732,0.01798591,0.0,1.0,True,True,False,False,0.98201409,0.01798591,1.64e-05,0.98199732,3e-07,3e-08,1.0,0.0,0.0,0.0,0.0
8a69e6df5e8ad6c9e6828aa66c59d046,John and Joe like planning games but Joe  was hit by a ball and fell down. What might have happened to Joe.,D,C,D,D,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,2e-08,0.0,0.0,1.0,0.0
8d275acea05fd16295c659c504576a9b,Where can you buy jeans at one of may indoor merchants?,B,C,B,B,0.99752741,1e-08,0.98888761,1.06e-06,False,False,False,True,1.04e-06,0.00247262,0.99752741,1e-08,3e-08,3e-08,0.01098555,0.98888761,1.06e-06,3.69e-06,0.00012204
91629c6f9e4af3e6acf385eb23fd8068,What do you write letter in in America?,D,E,E,E,0.32056567,0.67863752,7.89e-06,0.99999213,False,False,False,False,0.32135461,0.0007946,1.74e-06,1.8e-07,0.32056567,0.67863752,0.0,0.0,0.0,7.89e-06,0.99999213
59eb56f366407ac7db72996be265883b,Joe owned back taxes as well as what other type of taxes?,E,B,E,B,0.99999988,0.0,0.00042595,0.98886779,True,True,False,True,0.98886779,9e-08,0.0,2e-08,4e-08,0.99999988,0.00666294,0.98886779,2.7e-07,0.00404128,0.00042595
4ab069f2e979d51f2c5929f590d09982,Where is a broadcast studio likely to be heard?,C,A,C,C,1.0,0.0,0.99999988,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99999988,0.0,1.1e-07
d6bb990e8c409d2b3af37a2da198e01f,Kramer wrote a self-referential book.  What might that book be about?,B,D,E,D,0.01790582,0.00069428,0.0,0.99999523,True,True,False,False,0.99930095,0.21813749,0.01790582,0.00188726,0.00069428,0.76137464,0.0,0.0,0.0,0.99999523,4.79e-06
c5ad166ab5c5f5f067aa02b20f482523,"Of all the sports, Billy enjoys football, but what does his concerned mother think of the sport?",E,C,E,E,1.0,0.0,0.99990393,9.61e-05,False,False,False,True,9.61e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.61e-05,0.0,0.99990393
ceafca2445b1b974d085a8cce38e8e44,What city will likely have many parking structures?,A,B,A,A,0.99999988,1.1e-07,0.99999869,5e-07,False,False,False,True,3.9e-07,0.99999988,1.1e-07,1e-08,3e-08,3e-08,0.99999869,5e-07,1e-08,6.5e-07,2.4e-07
2ef2ae21a2d3a9ecbd5c45ff378d10e3,Sally was afraid of danger and always double checked what?,D,C,D,C,0.99999368,2e-08,0.00043021,0.99876342,True,True,False,True,0.99876341,5e-07,8.3e-07,2e-08,0.99999368,4.79e-06,9.599e-05,8.3e-07,0.99876342,0.00043021,0.0007093
793672da43fbc609e8c5760630c7e239,What is the habitat of the fox?,E,B,B,B,0.00192673,0.99806992,2.4e-07,0.99999964,False,False,False,False,0.00192972,9e-08,0.99806992,3.1e-07,2.9e-06,0.00192673,9e-08,0.99999964,0.0,1e-08,2.4e-07
558cb0bc25387ce38d71f64ef6f1fa57,"People are very much like the animals, but one thing has secured or dominance over the planet.  We're better at doing what?",B,C,B,D,0.99987663,0.0,0.00150118,3.9e-07,True,False,True,True,3.9e-07,0.0,0.99987663,0.0,0.00012339,0.0,6.5e-07,0.00150118,3.9e-07,0.99849736,5e-07
2c9f4a98ce774cd734b6e384d95051a7,"They children loved having a back yard, and the parents loved that it was a safe what?",B,A,E,E,0.0,0.0,1e-08,1.37e-06,False,False,False,False,1.37e-06,0.0,0.0,0.0,0.0,1.0,1.37e-06,1e-08,0.0,1.6e-07,0.99682567
33c84708785f88c19737ef5b0e31a64b,"While people just throw coins down them now, what originally had a pail to be lowered for it's intended use?",D,C,D,D,0.99999821,0.0,0.99999976,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.99999821,1.76e-06,0.0,0.0,0.0,0.99999976,1.9e-07
d867f76d000bdb59b9b4cb982bd7f0a0,Joe was thrown from his boat into the water.  The water was cold because it was the middle of winter and he cried out to his crew for help.  They couldn't hear him over the sound of the what?,D,E,E,E,0.0,1.0,0.0,1.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8c607d2e2e897d74048fcc794137b683,"When a human is earning money, where are they often found?",D,B,D,D,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5215e26c99b2a9b376fb1c70096a388a,"They passed a apple tree on their way to the racetrack, the were going to watch the biggest motorsport spectacle in the world where?",B,C,C,C,1.9e-07,0.99987604,0.0,0.99999845,False,False,False,False,0.00012241,3.1e-07,1.9e-07,0.99987604,9e-08,0.00012339,1.4e-07,0.0,0.99999845,3e-08,1.37e-06
668dc6bce771b10cbf6336f3ec76520a,Why do people play chess on the weekends?,B,C,B,C,0.99916052,3.1e-07,3.536e-05,0.99995387,True,True,False,True,0.99995356,0.00070958,0.99916052,3.1e-07,6.14e-06,0.00012331,7.89e-06,3.536e-05,0.99995387,1.76e-06,1.07e-06
a339fe08f1f50463ee180b797e99ebcc,What do you need energy to do in gym class?,D,B,D,D,0.99999893,0.0,0.99956901,3.1e-07,False,False,False,True,3.1e-07,1.07e-06,0.0,0.0,0.99999893,0.0,0.00043056,3.1e-07,0.0,0.99956901,1.4e-07
526cd34f5b2afefbbb7830434785f298,Sarah dropped the marble because she wanted to do what?,A,E,,E,0.43764381,0.00039908,5e-08,0.9999938,True,True,False,False,0.99959472,0.43764381,1.12e-06,4.7e-07,9.39e-06,0.00039908,5e-08,0.0,0.0,0.0,0.9999938
6c1c1c282cebe8917f607f0dbc1c102e,"We are all human, and we all what?",E,A,E,A,0.96982859,0.02928629,0.0,1.0,True,True,False,False,0.97071371,0.02928629,6.3e-07,1.1e-07,0.00088437,0.96982859,1.0,0.0,0.0,0.0,0.0
b5baf77d3855935c87f01f5fb2216667,"If a person were going to bed, what would be their goal?",D,B,C,C,1e-08,0.0,7.89e-06,3.73e-06,False,False,False,False,3.72e-06,4e-08,0.0,1.0,1e-08,0.0,3.73e-06,3.73e-06,0.99998438,7.89e-06,1.9e-07
83808e92381b2e5f4cdf55d1391645ae,What are candles good for eliminating?,E,C,E,E,1.0,0.0,0.9999963,3.73e-06,False,False,False,True,3.73e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.73e-06,0.0,0.9999963
1a86310d7279097205a3403752c3b914,WHat leads to an early death?,B,E,E,E,0.3204729,0.67844115,0.0,1.0,False,False,False,False,0.32155885,0.00101999,0.3204729,7.2e-07,6.521e-05,0.67844115,0.0,0.0,0.0,0.0,1.0
b4130d1790948134f3aeab9d3d79c181,What room would you find many bookcases and is used for contemplation?,A,C,,A,0.00192669,2e-08,0.99868471,1.55e-06,True,False,True,False,1.54e-06,0.00192669,5e-07,2e-08,3.72e-06,1.667e-05,0.99868471,9.599e-05,1.55e-06,0.00116934,4.534e-05
a5097b7f56d20217679f28201801476f,Where do you head to travel to a star?,C,D,C,D,0.73052314,5.76e-06,0.01314087,0.92124589,True,True,False,False,0.92124012,0.00066615,0.26874443,0.73052314,5.76e-06,5.468e-05,0.05889327,0.00050953,0.01314087,0.92124589,0.00620731
bcc5dd6292a64d8fa17cd07c360b335d,"The player lifted his cornet and walked in rhythm, what was the player a member of?",C,B,E,E,0.0,0.0,0.0,8.3e-07,False,False,False,False,8.3e-07,0.0,0.0,0.0,0.0,1.0,0.0,8.3e-07,0.0,0.0,0.99999917
cfc7fccb8449a2a950c9d2a50991420e,What happens at soon as a living being is born?,B,A,E,A,0.0,0.0,1.36e-06,0.98868365,True,True,False,False,0.98868364,0.0,0.0,0.0,0.0,1.0,0.98868365,1.36e-06,3e-08,0.00033167,0.01098329
2e83c5989a018bec6d5f5ac7d3b72f49,"When someone is talking and you missed something, what can you do to get them to repeat it?",B,E,B,E,0.99999976,1.9e-07,5e-08,0.99998319,True,True,False,True,0.99998301,3e-08,0.99999976,0.0,1e-08,1.9e-07,1.67e-05,5e-08,0.0,1e-08,0.99998319
34b2d6aecdb5af8efacf0b0aa7e3989f,Where does one store fabric in their own home?,A,B,A,A,1.0,0.0,0.99998415,1.301e-05,False,False,False,True,1.301e-05,1.0,0.0,0.0,0.0,0.0,0.99998415,1.301e-05,0.0,1.07e-06,1.76e-06
2ec7f8fe7948f9997e73f9bff7ba6e05,What do most companies not want to have relative to demand?,A,E,A,A,0.81757061,1.44e-06,0.96252274,0.00015252,False,False,False,False,0.00015108,0.81757061,1.85e-06,2e-08,0.18242465,1.44e-06,0.96252274,3.59e-06,1e-08,0.03732106,0.00015252
651785ed4f7b0bd2e7ca9f70a42acea5,What is happening while he's playing basketball for such a long time?,A,C,A,C,0.99999988,0.0,8.3e-07,0.99999905,True,True,False,True,0.99999904,0.99999988,2e-08,0.0,0.0,0.0,8.3e-07,1e-08,0.99999905,0.0,9e-08
ee46995407eb6357bb5410d49d378629,A traveler laments the fact that mass transit is limited in his city when his groceries get soaked by the rain as he waits where?,A,C,A,A,0.99999976,0.0,0.99988069,7e-08,False,False,False,True,7e-08,0.99999976,1.9e-07,0.0,0.0,0.0,0.99988069,1.013e-05,7e-08,9.61e-05,1.301e-05
303aedda3a5ab8d853cbe4edc4b914c6,"The person was in physical distress, where should he go?",C,E,C,C,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720b98fbc365736597147c984f6bd301,"The cancer patient was expecting to die, so he made out his what?",B,D,B,D,0.9997384,5e-08,1.4e-07,0.99591689,True,True,False,True,0.99591684,3.9e-07,0.9997384,1e-08,5e-08,0.00026119,1.295e-05,1.4e-07,1e-08,0.99591689,0.00407009
c611875b43b67b91030b889b267bbcb3,"There was a toll road that meandered from Maine to New Hampshire, where was it?",B,D,A,D,1.07e-06,3.9e-07,8e-08,0.99992395,True,True,False,False,0.99992356,0.99996293,1.07e-06,1.9e-07,3.9e-07,3.536e-05,1.07e-06,8e-08,3e-08,0.99992395,7.485e-05
0547da29ffab9b441bae8870cd0f9dab,"If you partied all night you could find yourself already what, even when just beginning work?",A,C,A,C,0.99999523,0.0,9e-08,0.99999702,True,True,False,True,0.99999702,0.99999523,1.76e-06,0.0,6.5e-07,2.26e-06,9e-08,1e-08,0.99999702,0.0,2.9e-06
21e312c7fd1a52341ce35b66457eab36,"The cat carefully navigated the area, they do everything they can to avoid what?",A,C,C,C,2e-08,1.0,0.0,1.0,False,False,False,False,0.0,2e-08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82e26bc22af89c38d54aa2d00dcb8a2b,What is someone usually doing if someone else is talking to him or her?,A,B,A,A,1.0,1e-08,0.99995458,4.54e-05,False,False,False,True,4.539e-05,1.0,1e-08,0.0,0.0,0.0,0.99995458,4.54e-05,0.0,0.0,0.0
f75357e48c3026cfa4da3dba9f91bb21,What does the sky do before a rain?,E,B,E,E,1.0,0.0,0.99999964,3.1e-07,False,False,False,True,3.1e-07,0.0,0.0,0.0,0.0,1.0,0.0,3.1e-07,0.0,0.0,0.99999964
64931f9097155672bfe3e16f03b2c195,"Pens, computers, text books and paper clips can all be found where?",B,E,E,E,4.54e-05,0.99995458,0.0,1.0,False,False,False,False,4.542e-05,0.0,4.54e-05,0.0,0.0,0.99995458,0.0,0.0,0.0,0.0,1.0
5de3248caa2e5ed83dd0ec45a15eae18,What geographic area is a lizard likely to be?,B,D,C,C,0.0,0.0,3.9e-07,0.00070967,False,False,False,False,0.00070967,0.0,0.0,1.0,0.0,0.0,3.72e-06,3.9e-07,0.99928478,0.00070967,1.37e-06
0611dfbf5114084723d75f59b4f67412,What do you use to carry your briefcase?,E,C,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5b8d76889510384b38b72945e8d28f53,"He picked up his pace to a run, he wanted to do what?",E,A,D,D,1e-08,0.0,0.00150118,1e-08,False,False,False,False,1e-08,0.0,0.0,0.0,1.0,1e-08,1e-08,0.0,0.0,0.99849879,0.00150118
d81f5c49bc060dc799681bf4cacac73a,What would a person do if they do not have any friends?,D,C,D,D,1.0,0.0,0.99999988,1e-08,False,False,False,True,1e-08,0.0,0.0,0.0,1.0,0.0,1.1e-07,0.0,1e-08,0.99999988,5e-08
aaf4fa38433c84b3bd0a86551259ce62,"As a result of dying, what happens to organic material?",D,C,D,D,1.0,0.0,0.99999917,0.0,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2e-08,1e-08,0.0,0.0,0.99999917,8.3e-07
33ea932a876ac0361c9eefeff1d24e92,What does everyone have in relation to other people?,A,E,A,E,0.99682721,0.00317268,4e-08,1.0,True,True,False,True,0.99682732,0.99682721,5e-08,0.0,0.0,0.00317268,4e-08,0.0,0.0,0.0,1.0
aead08289ca9abfcd169f935ea228ee5,What do you ask a child to do when you first meet her?,D,C,D,D,0.99998677,0.0,0.98789783,0.01097455,False,False,False,True,0.01097455,1.301e-05,1e-08,0.0,0.99998677,1.9e-07,0.00070158,5e-07,0.01097455,0.98789783,0.00042553
adbddc80b10bf25f09c6c2bee4e3c59b,"Where can you buy a clock, clothing and wrenches?",E,A,E,E,1.0,0.0,1.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1caf93d6a22dc8190e19c14bbe1fafda,What do you do when you're in a new place and want to see new things?,B,A,B,B,0.99996543,7.89e-06,0.99994827,7.89e-06,False,False,False,True,-0.0,7.89e-06,0.99996543,2.144e-05,3.1e-07,4.78e-06,7.89e-06,0.99994827,6.14e-06,2.26e-06,3.536e-05
0bf4d64ad0eee7224acb3a4eb85accb2,What happens when to ice when it is in the sun?,B,D,B,D,0.99998891,6.5e-07,6.14e-06,0.99978249,True,True,False,True,0.99978184,1.37e-06,0.99998891,8e-08,6.5e-07,7.89e-06,7.89e-06,6.14e-06,1e-08,0.99978249,0.00020342
b93532cae23e505628dd88568da3337e,Where can you store your dishes in your dwelling?,B,C,E,E,1.52e-06,0.00101256,0.0,1.9e-07,False,False,False,False,-0.00101237,0.09114747,1.52e-06,0.00101256,0.04305502,0.8647832,1.013e-05,0.0,1.9e-07,2.4e-07,0.99998939
